time_s,Fp,F3,F4,Cz,T3,T4,O1,O2
6.816000,9.2983,-2.6822,-4.5598,-5.5432,-27.0903,-16.9873,-14.4839,8.9407
6.820000,-0.8047,6.3479,5.0068,-5.5432,-23.2458,-18.5966,-9.7454,10.5500
6.824000,-2.2352,9.3877,3.3081,-11.7123,-13.7687,-21.3683,-5.6326,11.9805
6.828000,7.0632,12.6958,-5.5432,-20.9212,-11.5335,-24.0505,-12.8746,6.6161
6.832000,8.4043,19.9378,-4.4703,-28.8785,-9.6560,-25.6598,-9.6560,-4.3809
6.836000,4.9174,22.7988,-5.4538,-22.5306,-8.9407,-17.9708,-6.4373,-10.7288
6.840000,8.2254,17.1661,-3.3081,-6.4373,-4.0233,-12.2488,-6.2585,-13.8581
6.844000,17.0767,11.8017,-9.0301,4.2915,9.2089,-9.5665,-9.6560,-1.6987
6.848000,22.5306,10.0136,-18.5072,0.0894,18.0602,-14.0369,-16.9873,3.8445
6.852000,21.3683,15.5568,-22.8882,-0.4470,25.3916,-11.9805,-15.7356,1.6093
6.856000,9.8348,18.9543,-10.9076,4.2021,24.6763,-11.5335,-11.8017,4.7386
6.860000,-6.9737,22.9776,0.6258,16.0933,28.2526,-5.0068,-8.5831,8.8513
6.864000,-9.2089,27.0903,7.9572,19.6695,32.6335,-6.7055,-9.3877,17.4344
6.868000,-11.1759,30.9348,0.2682,12.6064,36.4780,-12.1593,-9.3877,18.9543
6.872000,-15.9144,36.6569,-1.5199,0.9835,30.8454,-13.2322,-7.9572,8.6725
6.876000,-23.2458,40.1437,4.4703,3.3975,21.8153,-9.4771,0.8941,2.5034
6.880000,-30.9348,35.4052,11.9805,5.9009,21.3683,-3.3081,4.5598,-2.9504
6.884000,-22.9776,26.3751,3.6657,8.4043,24.5869,2.7716,-1.0729,4.0233
6.888000,-11.2653,19.4013,-5.6326,-1.5199,27.3585,8.4937,-10.5500,3.3081
6.892000,-9.3877,18.4178,-11.2653,-5.9903,25.3916,15.3780,-16.2721,3.8445
6.896000,-14.3945,14.2157,-2.9504,-0.3576,17.3450,21.4577,-17.7920,-0.0894
6.900000,-21.7259,13.5005,12.6064,19.6695,19.5801,24.4081,-22.8882,11.6229
6.904000,-13.7687,19.5801,16.0038,12.7852,25.3916,16.8085,-23.1564,13.9475
6.908000,-11.8911,20.7424,17.4344,3.8445,21.1895,9.8348,-20.4742,4.5598
6.912000,-21.6365,20.0272,20.2060,1.8775,8.4937,8.8513,-10.0136,-1.8775
6.916000,-23.9611,16.1827,27.9844,3.0398,2.2352,6.5267,-1.3411,-6.7055
6.920000,-18.6861,8.4937,21.9047,2.4140,9.5665,9.0301,-1.0729,-6.3479
6.924000,-3.5763,4.7386,10.0136,-5.8115,13.8581,2.1458,-5.9009,-4.3809
6.928000,5.0068,3.7551,-1.6987,-11.5335,12.5170,2.0564,-8.1360,-10.6394
6.932000,5.7220,0.8047,-6.5267,-7.6890,7.5102,1.6987,-0.9835,-15.1098
6.936000,8.8513,-5.1856,-7.4208,2.7716,7.2420,0.7153,2.8610,-11.9805
6.940000,19.0437,-4.9174,-7.2420,15.2886,17.1661,0.1788,-0.7153,5.5432
6.944000,31.6501,-0.9835,-7.4208,19.4013,27.8950,-3.8445,-5.0068,14.5733
6.948000,33.7064,6.7949,-10.1924,15.7356,30.1301,-5.4538,1.2517,13.7687
6.952000,19.2225,15.2886,-4.8280,12.3382,20.7424,-8.7619,9.6560,15.7356
6.956000,6.7949,15.7356,1.6987,18.3284,13.7687,-11.1759,19.4013,14.8416
6.960000,5.9903,15.0204,0.0000,16.1827,15.3780,-11.8911,24.8551,19.4013
6.964000,10.5500,16.6297,-10.3712,3.3081,16.5403,-12.0699,23.0670,29.3255
6.968000,9.8348,13.4110,-25.3022,-16.9873,12.6958,-12.4276,20.2954,20.4742
6.972000,4.1127,9.6560,-30.7560,-22.6200,1.6987,-11.0865,23.3352,18.0602
6.976000,2.1458,-0.1788,-31.0242,-15.7356,1.1623,-6.1691,21.6365,20.4742
6.980000,8.8513,-5.3644,-34.7793,-9.4771,7.1526,-0.0894,13.6793,25.7492
6.984000,23.4246,-8.1360,-41.8425,-13.5899,18.4178,2.6822,3.6657,31.2030
6.988000,21.9941,-3.8445,-40.1437,-19.2225,25.4810,5.9903,0.0000,32.3653
6.992000,6.8843,4.2915,-32.9018,-24.6763,26.1068,5.9903,1.6987,33.5276
6.996000,-1.6987,10.4606,-26.3751,-16.0038,19.3119,0.0894,8.8513,32.9912
7.000000,3.0398,16.7191,-21.9941,-16.2721,27.0903,-8.5831,4.2915,25.3916
7.004000,4.8280,22.4411,-23.6034,-24.2293,29.2361,-4.4703,10.3712,13.0534
7.008000,4.0233,23.1564,-23.0670,-30.3090,30.0407,-1.4305,14.1263,1.0729
7.012000,3.4869,14.9310,-23.9611,-26.1962,29.8619,-1.3411,13.8581,-4.5598
7.016000,13.3216,5.9009,-28.1632,-19.4907,31.8289,0.0894,5.4538,-4.7386
7.020000,24.9445,4.7386,-30.2196,-14.8416,40.1437,5.6326,-4.8280,-5.3644
7.024000,27.5373,11.5335,-32.8124,-13.8581,46.4916,8.8513,-7.0632,0.7153
7.028000,15.0204,15.1098,-22.1729,-9.4771,46.2234,10.4606,-0.2682,0.2682
7.032000,2.6822,14.5733,-11.8911,2.5928,40.0543,6.3479,-3.5763,2.4140
7.036000,-4.5598,10.1924,-8.2254,15.1992,40.6802,-4.1127,-5.0962,4.0233
7.040000,-1.0729,17.3450,-6.1691,16.1827,45.1505,-8.8513,-8.4043,7.7784
7.044000,-5.6326,25.2128,0.2682,6.7055,42.2001,-12.7852,1.2517,-1.5199
7.048000,-17.7920,24.6763,5.0068,-0.0894,29.3255,-12.1593,10.6394,-9.1195
7.052000,-27.1797,17.8814,5.1856,-3.7551,16.5403,-13.4110,11.4441,-10.4606
7.056000,-18.8649,6.4373,-5.1856,-6.5267,9.5665,-16.3615,3.7551,-9.3877
7.060000,-9.1195,-1.3411,-16.8979,-12.6064,6.9737,-15.0204,-3.5763,-9.9242
7.064000,-1.6093,-5.0962,-23.8717,-21.8153,2.8610,-7.9572,-3.3081,-10.8182
7.068000,-9.2983,-6.1691,-20.7424,-24.7657,-3.3975,-2.3246,0.5364,-11.7123
7.072000,-14.4839,-17.2555,-19.0437,-17.5238,-8.4043,1.3411,-7.6890,-6.7055
7.076000,-7.6890,-20.6530,-22.8882,-7.5102,-11.8017,-1.5199,-18.1496,-1.9670
7.080000,0.1788,-15.6462,-25.2128,-4.2021,-9.2089,-2.6822,-20.1166,0.8941
7.084000,-2.2352,-6.9737,-16.1827,-8.0466,-9.2089,0.4470,-11.4441,1.1623
7.088000,-9.7454,2.5928,-6.8843,-15.2886,-18.1496,-3.4869,0.0000,-3.8445
7.092000,-16.9873,-5.0068,-3.8445,-18.3284,-25.5704,-12.1593,-0.1788,-11.2653
7.096000,-8.1360,-8.6725,-6.7055,-17.0767,-27.8950,-21.0106,-0.2682,-16.3615
7.100000,20.1166,-6.1691,-19.5801,-38.5344,-21.3683,-22.2623,5.9009,-30.3984
7.104000,26.8221,-5.3644,-17.9708,-41.1272,-20.2060,-15.0204,13.2322,-27.8950
7.108000,27.3585,-10.9076,-21.6365,-33.6170,-19.4013,-12.6064,9.1195,-24.1399
7.112000,36.5675,-15.8250,-32.0971,-26.3751,-16.5403,-17.6132,-1.5199,-16.9873
7.116000,44.5247,-6.7949,-35.8522,-22.0835,-9.2983,-20.9212,-8.8513,-13.6793
7.120000,39.8755,3.1292,-29.0573,-23.2458,-0.0000,-20.7424,-4.9174,-11.0865
7.124000,30.0407,16.5403,-13.5899,-21.6365,3.8445,-25.6598,5.3644,-9.6560
7.128000,14.3051,19.4907,-9.3877,-15.8250,2.5034,-33.7064,8.2254,-8.4937
7.132000,12.1593,17.7026,-12.7852,-11.7123,4.0233,-42.6471,0.9835,-1.8775
7.136000,13.5899,20.2060,-19.9378,-15.0204,6.8843,-39.6967,-7.0632,-1.4305
7.140000,17.0767,26.4645,-19.4013,-27.3585,6.5267,-26.8221,2.7716,-1.3411
7.144000,12.5170,25.3022,-16.8979,-31.0242,5.4538,-17.6132,12.3382,-6.9737
7.148000,10.3712,15.7356,-16.0038,-26.1068,-0.0894,-11.7123,7.7784,-7.6890
7.152000,16.7191,9.7454,-25.9280,-22.7094,-2.7716,-11.6229,-9.6560,-8.7619
7.156000,27.0009,12.5170,-34.1535,-26.1068,1.9670,-4.2021,-29.8619,-8.4043
7.160000,19.7589,15.6462,-26.4645,-27.7162,14.7521,5.4538,-32.1865,-4.3809
7.164000,9.2089,21.7259,-14.5733,-25.0340,14.1263,9.3877,-29.7725,0.5364
7.168000,-4.0233,21.5471,-2.3246,-13.1428,13.6793,5.6326,-27.3585,-0.4470
7.172000,-7.7784,17.6132,-0.6258,-8.1360,15.4674,-5.4538,-34.4217,1.3411
7.176000,-4.4703,22.7094,-3.4869,-9.9242,20.5636,-4.7386,-37.0145,2.1458
7.180000,-5.9903,29.3255,-3.9339,-15.2886,19.2225,-1.7881,-32.0971,-5.0962
7.184000,-11.4441,25.4810,7.7784,-13.3216,12.5170,-2.4140,-24.4081,-11.1759
7.188000,-8.2254,17.8814,13.2322,-6.6161,8.4043,-2.7716,-25.5704,-21.6365
7.192000,-1.7881,4.9174,12.6958,-6.7949,7.6890,-7.4208,-36.9251,-18.9543
7.196000,9.6560,5.6326,8.0466,-6.7055,8.7619,-4.4703,-41.5742,-22.7988
7.200000,13.5899,14.5733,12.1593,1.4305,14.4839,7.5996,-36.9251,-27.0903
7.204000,9.2983,18.6861,20.2954,17.7026,10.3712,6.0797,-26.8221,-19.4013
7.208000,10.1924,20.3848,25.3022,29.9513,9.2983,-3.4869,-27.0009,-9.1195
7.212000,11.8017,21.7259,19.3119,29.5043,5.1856,-10.6394,-31.3818,-6.9737
7.216000,5.3644,22.6200,20.0272,23.9611,1.6093,-8.5831,-25.2128,-7.4208
7.220000,-2.5034,22.7988,30.3090,18.2390,-3.7551,-12.7852,-10.7288,-8.4937
7.224000,-2.7716,19.7589,33.5276,15.3780,-14.3945,-18.4178,0.3576,-5.5432
7.228000,5.4538,10.0136,29.0573,13.6793,-23.2458,-23.9611,-5.1856,-6.0797
7.232000,14.6627,6.3479,8.2254,0.8941,-24.5869,-18.8649,-12.6064,-11.6229
7.236000,19.5801,-0.7153,-7.2420,-16.7191,-26.9115,-12.9640,-18.5966,-15.5568
7.240000,17.5238,-2.8610,-9.5665,-20.7424,-25.2128,-2.9504,-15.8250,-18.0602
7.244000,17.7026,-4.6492,-6.7949,-16.8085,-30.2196,0.0894,-17.7920,-5.4538
7.248000,23.6034,-3.8445,-14.5733,-13.1428,-31.7395,-2.7716,-19.4013,2.3246
7.252000,25.7492,1.6093,-26.1068,-13.1428,-26.8221,-3.7551,-28.0738,3.9339
7.256000,23.9611,5.7220,-25.6598,-18.9543,-19.4013,-6.0797,-26.8221,5.8115
7.260000,17.7026,6.5267,-14.1263,-18.6861,-13.0534,-7.1526,-14.1263,6.4373
7.264000,12.7852,8.1360,-4.7386,-14.1263,-12.3382,-13.6793,-2.5928,11.5335
7.268000,16.8979,1.8775,-3.3081,-15.6462,-9.8348,-23.2458,-2.8610,11.5335
7.272000,23.6928,0.2682,-15.2886,-19.1331,-8.6725,-29.4149,-10.7288,8.8513
7.276000,26.9115,-0.2682,-22.0835,-28.6102,-1.6093,-26.3751,-14.7521,-0.3576
7.280000,29.9513,-0.1788,-18.4178,-28.8785,1.4305,-17.8814,-4.4703,-5.9903
7.284000,35.8522,-5.6326,-17.8814,-17.8814,7.1526,-20.4742,-2.2352,-1.2517
7.288000,42.4683,-5.8115,-26.7327,-4.2915,12.6958,-22.7094,-8.9407,5.9903
7.292000,48.9056,0.8047,-35.8522,0.7153,22.6200,-24.4975,-23.3352,7.9572
7.296000,39.4285,6.0797,-35.4052,11.8911,31.4713,-25.3916,-25.1234,7.5996
7.300000,16.2721,9.0301,-12.1593,26.1068,33.1700,-36.1204,-9.3877,22.1729
7.304000,13.1428,16.0038,-8.5831,34.9581,30.3984,-44.5247,-0.6258,30.5772
7.308000,8.5831,20.0272,-10.5500,38.1768,33.1700,-46.6704,-6.3479,28.6996
7.312000,3.9339,19.0437,-7.8678,22.0835,27.8950,-43.2730,-7.5102,24.5869
7.316000,-2.2352,13.4110,-2.8610,7.7784,20.3848,-36.8357,-6.0797,17.7026
7.320000,-1.7881,6.0797,-2.5034,12.8746,15.8250,-34.1535,-1.6093,20.9212
7.324000,6.6161,9.3877,-8.5831,16.1827,16.0038,-26.0174,-7.9572,29.7725
7.328000,14.2157,9.3877,-23.6034,14.3051,15.7356,-14.3945,-18.5072,25.7492
7.332000,8.7619,6.9737,-31.4713,6.8843,11.5335,-7.3314,-29.9513,21.2789
7.336000,-1.7881,10.1030,-22.9776,6.0797,7.7784,-6.7055,-29.3255,16.2721
7.340000,-9.8348,9.2089,-15.9144,20.5636,8.1360,-6.7055,-23.9611,20.2060
7.344000,-11.5335,13.0534,-13.7687,34.9581,17.4344,-9.0301,-21.9047,28.9679
7.348000,-11.5335,17.7920,-17.2555,38.2662,20.9212,-8.3148,-28.6102,28.6996
7.352000,-11.9805,15.3780,-9.9242,26.1962,16.1827,-12.1593,-30.4878,9.0301
7.356000,-14.6627,7.7784,0.7153,19.6695,7.8678,-8.8513,-23.7823,-4.0233
7.360000,-11.7123,4.4703,9.2983,19.1331,3.1292,-10.0136,-7.9572,-1.9670
7.364000,1.4305,-0.3576,5.4538,26.3751,2.8610,-8.3148,-1.7881,0.1788
7.368000,16.0038,1.1623,-3.0398,19.2225,2.3246,-4.4703,-8.7619,-4.6492
7.372000,21.9047,0.5364,-9.1195,11.3547,0.3576,0.1788,-16.5403,-9.9242
7.376000,15.1098,-2.5034,-10.0136,14.1263,-2.1458,0.0000,-10.2818,-8.0466
7.380000,14.3945,-1.5199,-7.8678,29.2361,-3.6657,-2.2352,-1.0729,5.9009
7.384000,15.3780,0.9835,-16.1827,37.0145,3.4869,-8.7619,1.7881,17.6132
7.388000,17.0767,7.7784,-19.2225,39.1603,5.0068,-16.2721,-7.3314,22.5306
7.392000,16.8979,14.8416,-17.1661,31.2924,2.5034,-24.9445,-6.4373,18.5072
7.396000,13.2322,12.8746,-6.6161,25.9280,-5.7220,-28.7890,-1.1623,18.5966
7.400000,5.0962,2.0564,-10.2818,25.3916,-14.2157,-35.0475,22.4411,28.0738
7.404000,13.1428,0.9835,-16.0933,13.9475,-10.7288,-32.6335,19.9378,20.2060
7.408000,23.3352,-6.8843,-18.8649,0.2682,-17.3450,-24.3187,18.5966,16.2721
7.412000,23.3352,-14.9310,-21.5471,-2.9504,-21.3683,-14.9310,19.5801,11.8911
7.416000,16.3615,-18.6861,-25.2128,-1.2517,-18.5072,-15.7356,19.0437,18.0602
7.420000,18.4178,-14.3051,-32.4547,5.7220,-7.9572,-12.4276,15.1992,28.7890
7.424000,24.3187,-3.2187,-32.9912,10.8182,0.3576,-13.8581,6.2585,28.5208
7.428000,18.9543,6.8843,-28.7890,6.1691,4.2021,-12.6064,-1.6093,22.9776
7.432000,4.9174,9.0301,-19.6695,6.0797,3.5763,-8.2254,2.9504,16.8085
7.436000,-7.4208,8.9407,-16.8085,9.5665,3.9339,-18.5072,10.2818,15.5568
7.440000,-8.1360,14.1263,-16.0038,14.1263,11.2653,-20.7424,13.0534,19.3119
7.444000,-2.3246,19.4013,-12.9640,10.1030,19.1331,-18.2390,8.1360,17.6132
7.448000,5.3644,17.9708,-5.5432,-5.1856,21.9941,-13.6793,5.2750,6.4373
7.452000,9.0301,15.5568,1.1623,-10.0136,13.8581,-11.5335,1.7881,-6.7055
7.456000,6.6161,7.5996,-3.3081,-3.7551,15.2886,-4.5598,4.4703,-6.1691
7.460000,11.3547,8.4043,-12.0699,10.7288,22.3517,-9.2089,0.3576,0.6258
7.464000,13.6793,14.1263,-12.1593,16.8085,26.7327,-7.7784,-12.6958,8.8513
7.468000,11.7123,19.8483,-6.3479,20.1166,29.5043,-7.3314,-22.5306,3.0398
7.472000,-2.9504,24.0505,3.9339,25.6598,25.3022,-12.8746,-20.7424,-1.6987
7.476000,-17.5238,26.1068,7.8678,35.4946,19.9378,-18.0602,-15.2886,2.5928
7.480000,-29.5937,32.5441,8.3148,44.9717,22.9776,-19.1331,-12.8746,7.0632
7.484000,-28.5208,37.7297,10.3712,40.4119,24.4975,-21.0106,-14.9310,4.6492
7.488000,-30.0407,40.7696,22.8882,21.3683,13.4110,-18.4178,-15.5568,-6.5267
7.492000,-28.8785,34.3323,26.1068,7.5102,3.3081,-14.2157,-13.8581,-16.8979
7.496000,-32.9018,20.6530,23.6928,3.3081,-1.1623,-12.4276,-15.7356,-18.3284
7.500000,-23.6034,8.8513,5.6326,2.7716,-6.7055,-6.7055,-27.0009,-13.4110
7.504000,-12.9640,9.3877,5.7220,-0.7153,-10.9971,-0.2682,-34.2429,-14.2157
7.508000,-16.1827,11.1759,11.9805,3.7551,-14.6627,6.1691,-31.4713,-17.7920
7.512000,-24.7657,9.8348,7.5996,8.5831,-14.3051,-2.3246,-26.3751,-16.2721
7.516000,-30.9348,5.9009,5.0962,14.4839,-15.2886,-13.6793,-24.2293,-15.7356
7.520000,-27.8950,15.1098,7.1526,10.8182,-14.0369,-16.0933,-26.9115,-12.7852
7.524000,-22.8882,23.0670,18.9543,1.4305,-15.0204,-15.0204,-22.1729,-17.8814
7.528000,-24.8551,21.8153,27.3585,-4.9174,-18.8649,-13.2322,-9.7454,-26.0174
7.532000,-28.4314,13.7687,26.1962,-9.6560,-22.4411,-11.7123,-2.5928,-31.4713
7.536000,-22.3517,4.6492,17.3450,-13.7687,-17.9708,-9.2983,-0.0894,-32.5441
7.540000,-2.6822,2.2352,8.0466,-13.5005,-15.6462,-5.6326,-7.5996,-33.3488
7.544000,11.0865,2.4140,5.9903,-22.2623,-12.6064,4.5598,-12.8746,-29.5937
7.548000,12.6958,0.6258,3.8445,-20.5636,-15.0204,7.7784,-9.2983,-31.6501
7.552000,7.2420,-2.4140,-0.7153,-10.2818,-6.4373,-5.0962,-7.0632,-26.0174
7.556000,4.2021,0.8047,-14.5733,0.0894,1.6987,-15.8250,-9.9242,-14.6627
7.560000,6.7949,10.3712,-18.1496,8.4043,10.8182,-21.2789,-7.8678,-7.2420
7.564000,9.4771,22.2623,-11.2653,7.4208,8.2254,-21.5471,-4.9174,-9.1195
7.568000,0.1788,25.0340,2.4140,5.3644,6.4373,-23.2458,4.0233,-8.6725
7.572000,-8.8513,21.9941,5.9009,4.4703,-0.8047,-28.8785,9.5665,-10.7288
7.576000,-11.7123,20.5636,1.7881,1.5199,-1.8775,-26.3751,4.4703,-6.8843
7.580000,-5.1856,28.1632,-2.7716,-5.0068,-0.5364,-28.0738,-3.9339,-1.0729
7.584000,4.7386,27.0903,-5.8115,-16.0933,-2.8610,-22.2623,-0.7153,-1.6987
7.588000,3.8445,25.1234,-5.1856,-25.0340,-0.6258,-15.8250,-3.0398,-8.7619
7.592000,-5.0068,15.4674,-8.6725,-22.2623,-1.3411,-12.1593,-8.6725,-9.5665
7.596000,-8.9407,14.5733,-20.7424,-15.8250,1.4305,-14.3051,-22.4411,-2.4140
7.600000,-5.8115,27.6268,-24.4081,-5.3644,11.0865,-5.9903,-36.2992,6.0797
7.604000,-11.2653,30.2196,-15.1098,-0.5364,13.2322,-3.2187,-29.5043,1.6093
7.608000,-23.1564,26.5539,-6.6161,3.8445,17.7026,-8.5831,-23.2458,1.5199
7.612000,-28.8785,18.3284,-3.0398,2.2352,15.6462,-12.6958,-31.7395,-1.6987
7.616000,-25.7492,15.1992,0.2682,0.8047,16.8085,-11.2653,-36.8357,-6.7949
7.620000,-18.1496,19.4907,7.1526,-4.0233,13.7687,-4.1127,-29.0573,-16.9873
7.624000,-17.0767,19.9378,15.7356,-12.5170,10.0136,9.9242,-22.4411,-29.6831
7.628000,-15.1992,10.5500,18.6861,-8.2254,13.1428,10.7288,-19.9378,-28.7890
7.632000,-11.4441,3.1292,12.4276,0.0000,13.8581,12.2488,-22.2623,-22.4411
7.636000,0.1788,1.8775,3.6657,10.0136,16.0933,11.9805,-33.3488,-19.2225
7.640000,3.6657,4.2915,3.9339,16.0933,15.1098,14.5733,-36.6569,-13.5005
7.644000,-2.0564,12.2488,13.7687,18.2390,19.3119,18.3284,-27.9844,-12.5170
7.648000,-12.9640,9.3877,16.4509,25.3022,19.3119,12.6064,-21.1000,-10.9076
7.652000,-18.7755,5.7220,14.6627,33.3488,13.2322,3.1292,-19.1331,-5.9009
7.656000,-20.3848,6.2585,10.2818,33.2594,9.2089,-3.7551,-20.0272,-5.6326
7.660000,-18.7755,8.0466,11.8017,22.1729,4.0233,-2.6822,-14.2157,-7.3314
7.664000,-27.3585,7.0632,14.5733,10.5500,-5.9009,3.3975,1.8775,-12.3382
7.668000,-29.6831,-2.5034,12.6064,3.9339,-15.7356,5.7220,7.7784,-13.3216
7.672000,-26.0174,-10.8182,0.6258,-1.0729,-21.9941,2.6822,4.4703,-9.5665
7.676000,-12.0699,-12.7852,-14.4839,-2.1458,-29.9513,7.7784,-4.2915,-7.6890
7.680000,-6.1691,-5.7220,-22.3517,-5.8115,-34.6005,15.7356,-8.6725,-6.4373
7.684000,0.8047,-4.9174,-23.3352,-9.2983,-34.2429,24.4081,-5.5432,-5.1856
7.688000,-1.7881,-10.5500,-20.2954,-12.2488,-29.9513,22.9776,1.0729,0.8941
7.692000,0.7153,-10.0136,-28.5208,-12.2488,-24.7657,11.2653,-3.7551,11.1759
7.696000,1.5199,-6.5267,-32.8124,-3.9339,-19.4013,3.3975,-6.3479,14.1263
7.700000,-6.6161,3.9339,-22.9776,-16.6297,-18.8649,2.5034,5.9009,3.3975
7.704000,-12.7852,2.3246,-14.7521,-19.3119,-13.5005,-0.6258,17.7920,0.3576
7.708000,-8.4043,-4.0233,-23.3352,-22.0835,-5.5432,-5.3644,19.9378,3.9339
7.712000,-0.4470,-10.0136,-32.5441,-22.2623,-7.4208,-4.3809,11.0865,-1.3411
7.716000,7.5102,-14.3051,-36.1204,-23.0670,-7.2420,-0.5364,7.9572,-3.6657
7.720000,0.9835,-36.9251,-17.1661,-47.9221,-5.3644,16.7191,-7.0632,1.7881
7.724000,-1.0729,-30.0407,-62.1378,-19.8483,10.0136,-0.3576,28.4314,-19.0437
7.728000,6.4373,-11.8911,-16.3615,-19.3119,20.0272,1.4305,12.2488,20.7424
7.732000,22.4411,-22.0835,-44.1670,9.0301,22.7094,-14.0369,-19.2225,41.3954
7.736000,25.3916,1.9670,-47.1175,12.4276,31.0242,-9.1195,-10.1924,6.8843
7.740000,6.6161,5.2750,-16.3615,2.8610,18.8649,-23.0670,-2.5928,14.8416
7.744000,-21.8153,4.4703,-17.0767,-13.3216,26.9115,-23.3352,-0.3576,19.8483
7.748000,-25.1234,-3.3081,-22.7988,3.7551,26.7327,-15.9144,18.5966,10.0136
7.752000,-27.1797,6.6161,-25.9280,6.6161,25.1234,-27.3585,-9.2983,11.7123
7.756000,-27.1797,16.1827,-29.0573,-0.7153,8.7619,-7.6890,-14.7521,7.5996
7.760000,-29.1467,-5.9009,-21.1895,-11.1759,14.8416,5.9903,-2.1458,0.0894
7.764000,-38.5344,-10.9971,-27.8056,-15.8250,10.3712,18.5072,-4.6492,9.8348
7.768000,-31.7395,-14.5733,-28.1632,-9.4771,11.2653,18.5966,-6.9737,0.1788
7.772000,-30.3984,-18.1496,-38.9814,2.3246,12.6064,16.1827,-19.7589,8.7619
7.776000,-30.3090,-17.3450,-45.5081,7.5102,8.7619,14.1263,-29.3255,5.9009
7.780000,-32.9912,-16.0933,-34.0641,8.3148,5.0068,16.8085,-29.8619,1.4305
7.784000,-40.0543,-17.3450,-19.9378,7.5996,12.0699,16.0933,-16.7191,3.3081
7.788000,-46.9387,-10.5500,-15.1098,17.5238,19.5801,7.0632,-14.6627,6.2585
7.792000,-48.2798,-5.7220,-13.7687,18.6861,20.1166,4.8280,-16.3615,0.8941
7.796000,-47.0281,-0.1788,-9.9242,12.7852,13.0534,12.9640,-22.1729,-10.6394
7.800000,-47.1175,-11.3547,10.5500,0.0000,5.0068,20.6530,-9.2983,-23.7823
7.804000,-36.8357,-12.6958,7.2420,5.2750,6.9737,15.6462,-8.4937,-18.7755
7.808000,-22.2623,-16.6297,-3.8445,11.6229,4.6492,15.6462,-14.3051,-15.0204
7.812000,-10.5500,-17.7920,-14.1263,6.4373,-4.2021,15.9144,-17.8814,-22.0835
7.816000,-8.6725,-16.2721,-13.5899,6.5267,-7.6890,13.5899,-14.3051,-23.1564
7.820000,-11.7123,-13.9475,-4.4703,11.8911,-3.7551,3.2187,-0.4470,-9.2983
7.824000,-11.9805,-10.4606,-0.5364,25.7492,0.6258,-7.9572,8.7619,7.6890
7.828000,-10.2818,-1.3411,-3.3081,35.3158,-2.4140,-15.6462,15.7356,11.3547
7.832000,-18.9543,2.3246,-10.0136,27.0009,-15.1098,-17.0767,13.4110,2.5928
7.836000,-28.2526,1.5199,-3.3081,10.1924,-20.7424,-18.8649,22.0835,-1.2517
7.840000,-23.9611,2.5928,6.0797,-0.0000,-19.3119,-12.7852,31.6501,1.0729
7.844000,-26.0174,1.1623,1.0729,-7.2420,-20.8318,-11.8911,33.7064,8.6725
7.848000,-21.9047,1.1623,-12.9640,-8.6725,-26.1068,-9.9242,22.4411,8.6725
7.852000,-9.8348,-1.8775,-31.2924,-18.5072,-30.8454,-6.7949,12.3382,-0.1788
7.856000,-6.4373,-8.8513,-31.5607,-33.1700,-33.2594,-3.8445,15.5568,-4.4703
7.860000,-6.5267,-13.0534,-29.2361,-34.1535,-25.7492,-7.5102,22.7094,5.3644
7.864000,-6.7055,-7.7784,-26.4645,-27.0009,-17.2555,-12.7852,26.1962,19.8483
7.868000,-1.7881,-2.2352,-33.0806,-19.4907,-15.0204,-21.5471,21.0106,27.8056
7.872000,-8.2254,4.2021,-36.7463,-16.2721,-16.2721,-27.0009,16.5403,19.6695
7.876000,-13.3216,5.2750,-26.1068,-17.3450,-15.5568,-31.1136,23.0670,10.1924
7.880000,-18.5966,9.5665,-8.5831,-18.1496,-10.2818,-32.9018,33.4382,8.2254
7.884000,-20.2060,15.1098,0.1788,-15.9144,-6.0797,-29.9513,32.9018,5.5432
7.888000,-11.8017,16.8979,-5.9009,-13.5899,-10.5500,-23.5140,24.4081,2.5928
7.892000,-6.9737,14.9310,-14.1263,-16.3615,-14.4839,-14.7521,12.3382,-8.3148
7.896000,-3.7551,10.1924,-12.3382,-22.4411,-11.5335,-4.8280,11.4441,-15.5568
7.900000,-0.2682,7.1526,-0.0894,-16.6297,5.0962,-7.5102,14.8416,-5.9903
7.904000,8.5831,14.8416,0.0894,3.4869,5.8115,-6.5267,7.9572,1.8775
7.908000,9.6560,22.3517,4.5598,11.8017,5.6326,-9.5665,0.7153,1.3411
7.912000,-0.4470,22.7094,8.6725,18.2390,5.4538,-16.4509,2.7716,-7.9572
7.916000,-18.4178,26.1962,21.5471,16.8085,7.5996,-22.7988,15.1098,-13.5899
7.920000,-28.3420,36.2098,26.6433,27.6268,9.9242,-24.1399,13.8581,-12.7852
7.924000,-28.8785,38.3556,25.7492,39.4285,2.6822,-16.8085,11.8911,-9.7454
7.928000,-27.0009,36.2992,19.6695,34.2429,-3.1292,-8.5831,4.2021,-18.9543
7.932000,-30.6666,29.2361,14.2157,19.9378,-8.5831,0.5364,-1.2517,-29.6831
7.936000,-36.4780,18.9543,13.2322,9.7454,-14.1263,5.9009,-0.7153,-28.1632
7.940000,-31.7395,13.2322,16.2721,14.9310,-18.0602,8.7619,-4.7386,-15.9144
7.944000,-18.8649,14.3945,10.9076,20.3848,-18.0602,13.4110,-10.4606,-8.7619
