time_s,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8
6.824000,0.7153,-7.5996,-18.2390,9.2089,-5.7220,17.6132,-0.1788,7.1526
6.828000,-5.9009,-12.7852,-20.8318,3.6657,3.8445,16.8979,-2.9504,-5.9903
6.832000,-13.5005,-13.8581,-20.9212,-6.7949,6.8843,17.2555,-5.9009,-13.9475
6.836000,-10.4606,-11.8911,-20.6530,-8.7619,8.5831,17.2555,-11.5335,-19.6695
6.840000,-4.0233,-10.5500,-15.8250,-0.0894,9.5665,21.3683,-9.2983,-24.8551
6.844000,-1.1623,-10.9076,-11.6229,9.2983,11.8017,27.3585,-8.4937,-29.5937
6.848000,2.3246,-16.2721,-2.8610,10.9971,9.2983,27.1797,-7.0632,-35.8522
6.852000,6.8843,-19.9378,-0.0000,6.5267,5.1856,20.0272,-6.8843,-41.5742
6.856000,13.1428,-16.7191,5.7220,6.0797,-1.7881,18.5072,-5.3644,-39.0708
6.860000,20.0272,-17.6132,16.1827,12.6064,-5.4538,15.5568,-2.5928,-27.1797
6.864000,21.1895,-16.0933,22.6200,14.8416,-9.2983,17.0767,2.0564,-19.1331
6.868000,16.2721,-19.3119,22.9776,13.3216,-11.7123,9.4771,9.5665,-14.7521
6.872000,9.3877,-21.8153,18.4178,9.6560,-13.6793,1.3411,10.6394,-13.6793
6.876000,7.3314,-19.8483,14.8416,4.5598,-16.2721,-1.4305,14.8416,-4.7386
6.880000,6.5267,-12.8746,14.8416,3.4869,-17.9708,-5.0962,20.8318,1.6987
6.884000,6.7949,-7.9572,12.8746,7.7784,-19.1331,-3.8445,27.8950,7.2420
6.888000,1.7881,-6.2585,8.4937,7.6890,-23.9611,-1.7881,28.8785,10.2818
6.892000,-1.4305,-6.7949,0.4470,9.4771,-33.7064,-5.8115,28.6102,8.0466
6.896000,-0.0894,-5.0962,-4.4703,11.2653,-37.2827,-6.7055,26.1068,4.8280
6.900000,7.8678,-0.4470,-1.2517,10.9076,-39.6967,0.6258,19.1331,5.1856
6.904000,8.0466,-5.0068,-1.7881,11.5335,-43.1836,6.3479,14.3051,5.0068
6.908000,3.3975,-9.7454,-7.3314,10.9971,-43.0942,10.5500,8.5831,-2.7716
6.912000,-3.7551,-14.3051,-13.7687,7.3314,-42.3789,6.9737,1.8775,-9.6560
6.916000,-7.0632,-13.5005,-18.2390,0.4470,-40.1437,5.9903,-5.5432,-14.2157
6.920000,-6.5267,-13.4110,-18.4178,-4.8280,-29.7725,7.5996,-6.8843,-13.8581
6.924000,-6.0797,-10.1924,-15.6462,-6.7055,-21.7259,12.6064,-8.1360,-8.5831
6.928000,-13.5899,-15.4674,-21.1000,-6.1691,-18.0602,15.2886,-13.1428,-11.0865
6.932000,-16.1827,-15.1098,-26.7327,-7.0632,-17.3450,15.0204,-15.8250,-21.9941
6.936000,-14.1263,-13.6793,-25.3022,-2.5928,-13.5005,16.0933,-15.4674,-28.7890
6.940000,-4.7386,-11.4441,-20.9212,-2.6822,-3.0398,16.0933,-15.1098,-29.4149
6.944000,1.5199,-8.9407,-11.8911,2.1458,-0.5364,20.4742,-14.5733,-27.4479
6.948000,9.5665,-12.2488,-8.5831,7.4208,-1.4305,17.4344,-12.5170,-27.0903
6.952000,8.0466,-19.5801,-6.6161,14.1263,-6.3479,10.3712,-12.5170,-29.0573
6.956000,9.7454,-17.0767,-5.5432,15.9144,-10.5500,6.4373,-10.1030,-27.8950
6.960000,14.4839,-15.1992,-0.0000,12.5170,-9.6560,3.5763,-2.9504,-19.6695
6.964000,15.0204,-7.8678,3.1292,10.9971,-8.3148,-3.3081,2.5034,-7.8678
6.968000,9.2089,-2.8610,4.3809,8.2254,-9.7454,-8.2254,5.6326,1.6093
6.972000,-0.5364,-4.9174,-2.5928,7.2420,-12.5170,-10.9971,4.8280,1.0729
6.976000,-6.7055,-4.4703,-8.2254,4.7386,-15.7356,-13.6793,8.3148,1.7881
6.980000,-9.5665,2.6822,-9.9242,4.2021,-13.8581,-13.0534,14.7521,6.4373
6.984000,-2.0564,8.3148,-7.7784,6.4373,-11.8911,-9.2983,21.3683,7.0632
6.988000,-0.8941,14.9310,-8.1360,8.1360,-14.7521,-11.4441,17.9708,5.5432
6.992000,1.3411,14.6627,-10.0136,13.3216,-23.3352,-8.4043,11.6229,4.9174
6.996000,-2.1458,15.4674,-14.2157,13.6793,-32.1865,-5.9009,6.6161,-1.6987
7.000000,-0.4470,18.7755,-14.6627,15.9144,-28.3420,-0.0894,0.5364,-14.5733
7.004000,2.4140,18.2390,-7.6890,10.7288,-27.3585,6.8843,-0.1788,-14.5733
7.008000,0.2682,10.9076,-11.8017,7.2420,-28.6996,9.8348,-6.5267,-17.8814
7.012000,-10.2818,2.5928,-16.5403,2.1458,-30.7560,10.7288,-9.2983,-22.6200
7.016000,-20.7424,-5.0068,-21.7259,-4.3809,-29.5937,14.4839,-10.5500,-27.6268
7.020000,-23.9611,-9.3877,-24.3187,-7.3314,-23.6928,17.7026,-9.8348,-32.0971
7.024000,-18.2390,-6.7949,-23.9611,-12.6064,-14.3945,17.9708,-5.7220,-32.9912
7.028000,-15.5568,-6.7949,-21.1895,-13.7687,-10.2818,19.1331,-9.2089,-31.6501
7.032000,-18.3284,-4.8280,-21.0106,-16.1827,-12.7852,19.9378,-13.4110,-39.1603
7.036000,-15.1098,-9.9242,-18.8649,-10.5500,-13.4110,22.2623,-14.5733,-44.5247
7.040000,-8.9407,-7.8678,-13.7687,-4.7386,-16.0933,25.0340,-11.1759,-48.7268
7.044000,0.6258,-4.6492,-7.6890,-1.4305,-13.7687,25.4810,-9.7454,-47.2963
7.048000,7.8678,-3.3081,-2.3246,-3.7551,-16.1827,21.2789,-8.3148,-43.0942
7.052000,11.1759,-9.7454,1.1623,-8.1360,-18.2390,18.6861,-9.7454,-37.0145
7.056000,10.6394,-14.1263,5.3644,-11.4441,-20.2060,11.5335,-7.0632,-31.2030
7.060000,10.9076,-17.2555,4.5598,-12.9640,-20.2954,9.4771,-0.1788,-21.8153
7.064000,12.0699,-17.2555,4.3809,-16.8085,-18.4178,4.7386,12.7852,-13.1428
7.068000,8.9407,-12.6064,2.0564,-20.3848,-18.6861,-2.7716,17.7026,-1.2517
7.072000,5.6326,-7.9572,-2.7716,-25.3022,-16.4509,-8.5831,19.0437,6.4373
7.076000,5.6326,-3.7551,-5.7220,-22.3517,-18.6861,-12.6958,17.9708,11.6229
7.080000,4.2915,-0.8047,-8.0466,-13.6793,-19.4907,-9.5665,23.1564,15.9144
7.084000,5.1856,-0.4470,-11.0865,-9.3877,-23.3352,-7.0632,22.0835,15.8250
7.088000,6.4373,6.1691,-13.1428,-8.8513,-22.1729,-7.3314,21.6365,10.5500
7.092000,10.1030,6.2585,-15.8250,-12.6064,-26.9115,-11.7123,17.0767,9.7454
7.096000,10.8182,7.8678,-15.1098,-10.9971,-29.8619,-9.2983,10.9076,7.0632
7.100000,5.8115,-2.4140,-14.3945,-9.5665,-30.4878,-3.6657,-1.1623,4.2021
7.104000,0.1788,-6.3479,-16.7191,-9.2983,-22.7094,-2.1458,-4.0233,1.7881
7.108000,-0.2682,-6.8843,-20.6530,-19.1331,-17.6132,-0.1788,-9.6560,-6.2585
7.112000,-4.4703,-10.6394,-25.0340,-23.4246,-14.0369,-0.9835,-14.2157,-9.4771
7.116000,-10.1030,-10.4606,-27.9844,-23.9611,-9.8348,5.3644,-18.4178,-11.5335
7.120000,-10.0136,-11.6229,-26.1962,-20.9212,-7.5102,12.4276,-20.2954,-12.1593
7.124000,-9.3877,-13.6793,-22.7988,-12.6064,2.8610,16.0933,-14.3051,-18.1496
7.128000,-6.0797,-12.8746,-25.0340,-13.2322,6.6161,18.5966,-15.2886,-27.0009
7.132000,-2.7716,-14.8416,-24.1399,-12.3382,8.5831,15.4674,-16.3615,-28.1632
7.136000,2.6822,-16.0933,-20.3848,-6.5267,9.7454,15.3780,-16.4509,-27.8950
7.140000,11.2653,-17.0767,-10.5500,1.8775,8.4043,19.4907,-16.8085,-28.3420
7.144000,18.4178,-15.3780,-1.1623,7.9572,11.5335,19.3119,-15.9144,-26.2856
7.148000,21.2789,-14.3945,6.8843,6.3479,13.5899,13.2322,-11.0865,-25.7492
7.152000,17.3450,-12.8746,8.8513,0.0000,12.1593,9.0301,-8.5831,-23.2458
7.156000,17.1661,-11.2653,6.6161,-4.2915,13.0534,1.1623,-3.1292,-12.6958
7.160000,15.7356,-8.4043,8.1360,-5.2750,9.7454,-0.5364,1.6987,-0.3576
7.164000,9.2089,-8.9407,9.0301,-0.2682,10.3712,1.4305,8.3148,6.6161
7.168000,2.6822,-7.4208,1.7881,-1.6987,6.0797,1.1623,13.9475,5.9903
7.172000,-4.2915,-2.1458,-5.9903,-4.3809,1.4305,-5.9009,17.2555,5.8115
7.176000,-6.5267,0.2682,-10.1030,-5.4538,-0.8047,-6.0797,19.7589,6.5267
7.180000,0.2682,8.6725,-7.6890,-0.1788,-0.4470,-2.8610,21.3683,11.0865
7.184000,5.4538,10.0136,-6.3479,4.9174,-5.7220,4.2021,19.6695,10.2818
7.188000,5.2750,6.9737,-8.9407,10.4606,-13.7687,8.0466,17.0767,6.1691
7.192000,1.4305,5.0962,-12.4276,5.9009,-17.6132,6.7949,13.5899,-2.5034
7.196000,0.7153,2.7716,-13.3216,2.4140,-21.9941,8.4937,7.4208,-9.7454
7.200000,1.0729,-0.8047,-14.7521,-2.5928,-16.0038,15.7356,3.4869,-4.3809
7.204000,0.6258,-3.8445,-13.0534,-0.5364,-15.9144,23.4246,4.2021,-4.2021
7.208000,-8.3148,-5.1856,-20.3848,-8.0466,-14.9310,25.8386,1.5199,-9.8348
7.212000,-16.3615,-6.0797,-26.1962,-14.5733,-10.3712,26.1962,2.2352,-16.2721
7.216000,-16.5403,-5.7220,-28.3420,-18.4178,-4.5598,29.8619,0.9835,-20.7424
7.220000,-10.9076,-5.2750,-23.9611,-16.0038,-0.8941,35.0475,-5.0068,-16.3615
7.224000,-5.7220,-0.1788,-19.9378,-11.7123,1.6987,39.9649,-5.8115,-13.7687
7.228000,-5.0962,-4.9174,-18.8649,-9.7454,1.0729,41.0378,-8.6725,-16.0038
7.232000,-4.5598,-6.1691,-15.8250,-8.6725,1.4305,36.9251,-10.9076,-17.8814
7.236000,-0.6258,-7.2420,-12.6958,-6.7055,-1.6093,27.9844,-9.0301,-21.1895
7.240000,10.2818,-2.5034,-8.2254,-2.1458,-1.9670,24.0505,-4.5598,-9.2089
7.244000,17.7026,-1.1623,0.4470,7.5996,-3.8445,20.3848,-1.9670,-0.5364
7.248000,19.6695,-1.6987,3.6657,8.1360,-7.6890,16.0038,1.3411,4.6492
7.252000,15.1098,-5.8115,4.5598,5.5432,-7.2420,8.6725,5.4538,2.9504
7.256000,12.7852,-7.0632,-1.6987,-2.2352,-5.6326,-2.2352,9.1195,7.5102
7.260000,11.8911,1.6987,-1.6987,-2.8610,0.6258,-6.4373,17.7026,20.0272
7.264000,16.8085,8.8513,2.9504,-0.0894,2.0564,-8.0466,21.1895,32.1865
7.268000,13.9475,7.1526,2.4140,-1.4305,-0.6258,-11.8911,21.9047,40.0543
7.272000,7.8678,6.7055,-2.3246,3.4869,-4.5598,-13.4110,20.8318,38.1768
7.276000,4.2915,11.6229,-4.2915,5.0068,-6.7949,-15.9144,18.7755,34.1535
7.280000,5.9009,17.7026,-1.7881,6.4373,-5.7220,-14.3051,21.5471,31.5607
7.284000,10.4606,22.3517,-0.6258,12.1593,-4.4703,-11.8017,19.8483,28.0738
7.288000,11.5335,22.0835,1.7881,17.8814,-10.1030,-10.9971,16.7191,25.2128
7.292000,10.8182,17.7026,-0.0000,18.7755,-17.2555,-8.4043,7.7784,16.8979
7.296000,7.6890,10.3712,-4.8280,15.4674,-19.1331,-3.3081,2.8610,8.7619
7.300000,-0.8941,8.7619,-8.5831,8.0466,-8.6725,4.9174,5.9903,2.9504
7.304000,1.3411,10.1924,-3.2187,2.4140,-3.7551,9.4771,4.3809,3.5763
7.308000,-4.5598,8.1360,-5.2750,-3.0398,-1.6987,12.7852,-0.2682,-3.1292
7.312000,-12.9640,2.0564,-5.5432,-9.0301,1.1623,17.3450,-5.7220,-12.2488
7.316000,-18.0602,0.5364,-3.4869,-10.1030,4.7386,23.4246,-7.6890,-20.4742
7.320000,-19.3119,4.9174,-0.3576,-8.3148,10.6394,23.3352,-6.2585,-23.4246
7.324000,-14.2157,9.4771,3.2187,-4.2021,16.8979,27.0903,-7.5102,-27.3585
7.328000,-8.6725,7.6890,6.2585,-2.2352,14.5733,31.0242,-8.3148,-28.0738
7.332000,-3.9339,3.9339,10.4606,0.2682,8.3148,26.5539,-11.5335,-32.1865
7.336000,3.7551,-2.9504,11.9805,5.2750,2.5928,27.7162,-8.7619,-34.0641
7.340000,9.3877,-2.5928,17.3450,8.9407,4.4703,26.3751,-2.0564,-30.6666
7.344000,14.4839,-2.3246,19.4013,8.0466,4.6492,24.9445,2.8610,-23.3352
7.348000,13.1428,-3.3081,21.4577,9.2983,3.1292,17.0767,10.1924,-15.8250
7.352000,11.6229,-2.9504,15.2886,4.6492,-2.5034,13.8581,12.4276,-7.5996
7.356000,7.1526,-3.4869,11.6229,5.0962,-7.7784,11.0865,17.5238,-1.7881
7.360000,4.1127,4.5598,10.9076,2.0564,-2.5928,11.6229,22.0835,0.1788
7.364000,-1.7881,13.5005,10.1030,0.4470,-3.1292,8.6725,24.2293,6.7055
7.368000,-6.7055,19.4907,7.4208,-4.1127,-5.4538,5.6326,25.6598,12.9640
7.372000,-5.4538,17.6132,7.5996,-4.2915,-10.1924,2.2352,19.7589,10.1924
7.376000,-4.3809,16.1827,8.8513,-1.6987,-16.0933,2.5928,16.7191,9.2983
7.380000,-4.4703,18.1496,6.0797,4.5598,-19.4907,10.7288,14.7521,2.2352
7.384000,-0.1788,16.3615,6.8843,6.1691,-19.0437,11.1759,13.9475,-2.5034
7.388000,-0.5364,16.3615,4.2021,5.9903,-22.3517,10.2818,11.7123,-7.4208
7.392000,0.8047,13.2322,1.2517,0.1788,-25.8386,8.6725,7.5102,-11.5335
7.396000,-1.5199,7.5102,-0.1788,0.3576,-26.2856,13.7687,2.5034,-10.8182
7.400000,-11.1759,1.2517,-4.6492,-4.7386,-16.1827,15.9144,-0.3576,-15.0204
7.404000,-11.6229,5.3644,-2.7716,-11.6229,-5.9009,17.7026,1.9670,-19.7589
7.408000,-15.6462,7.3314,-5.3644,-17.2555,2.2352,18.5966,-0.2682,-23.3352
7.412000,-14.6627,0.8047,-2.0564,-23.0670,3.8445,18.0602,-7.1526,-25.2128
7.416000,-14.6627,-1.6093,3.7551,-23.8717,7.0632,21.0106,-11.6229,-26.8221
7.420000,-11.9805,0.5364,7.3314,-19.4907,9.6560,24.9445,-12.9640,-31.7395
7.424000,-6.1691,-0.2682,11.9805,-16.0038,16.3615,26.2856,-12.7852,-37.3721
7.428000,0.1788,-0.1788,12.5170,-15.1098,15.4674,21.7259,-12.0699,-41.6636
7.432000,10.7288,-3.5763,14.1263,-10.6394,15.5568,16.4509,-11.4441,-39.9649
7.436000,17.0767,-4.7386,21.4577,-0.8047,11.4441,9.2983,-10.1030,-34.2429
7.440000,22.4411,-7.8678,25.8386,0.9835,10.9076,11.5335,-9.0301,-26.4645
7.444000,19.5801,-5.2750,22.4411,4.4703,10.0136,8.7619,-0.5364,-20.3848
7.448000,13.9475,-3.3081,20.6530,1.6987,9.8348,4.8280,1.8775,-14.3051
7.452000,8.0466,2.3246,14.4839,-4.8280,8.1360,-5.6326,6.4373,-7.2420
7.456000,7.0632,9.1195,11.0865,-10.0136,5.9009,-9.8348,9.4771,2.2352
7.460000,3.5763,13.3216,11.5335,-5.7220,6.3479,-10.3712,11.0865,7.7784
7.464000,2.7716,14.9310,11.8911,-4.8280,6.7949,-7.6890,11.7123,11.8017
7.468000,-5.9009,16.4509,5.5432,-4.4703,3.3081,-8.1360,12.1593,9.4771
7.472000,-5.7220,17.2555,1.9670,-5.0962,0.0894,-4.9174,10.9971,1.7881
7.476000,-4.6492,16.2721,1.6093,-1.9670,-3.1292,-3.7551,7.5996,0.5364
7.480000,-0.8941,16.4509,3.0398,7.3314,-5.9903,2.8610,2.5928,-0.1788
7.484000,-0.7153,13.1428,4.8280,14.0369,-7.3314,5.6326,3.3081,0.7153
7.488000,-5.3644,6.7949,2.7716,13.1428,-8.6725,8.4043,-2.8610,-6.2585
7.492000,-7.6890,0.1788,-5.4538,8.5831,-9.4771,11.7123,-5.3644,-17.5238
7.496000,-9.4771,-1.7881,-8.0466,-0.3576,-6.3479,10.9076,-5.0962,-24.6763
7.500000,-11.9805,-6.5267,-9.2089,-8.4043,-2.3246,18.0602,-8.5831,-25.3022
7.504000,-15.9144,-8.7619,-4.1127,-10.6394,2.5928,25.1234,-9.4771,-28.0738
7.508000,-19.0437,-10.1924,-4.6492,-12.3382,7.7784,26.9115,-12.3382,-35.1369
7.512000,-19.8483,-11.9805,-3.9339,-14.1263,8.8513,27.8950,-16.5403,-45.5081
7.516000,-15.2886,-14.3945,0.2682,-13.6793,9.2983,27.0009,-22.5306,-47.2069
7.520000,-6.7949,-14.9310,8.4937,-5.5432,11.6229,29.9513,-18.1496,-46.5810
7.524000,-0.8047,-15.7356,15.7356,2.7716,11.4441,30.3984,-19.2225,-42.2001
7.528000,3.2187,-18.6861,19.2225,7.6890,5.4538,29.2361,-18.3284,-42.8259
7.532000,5.7220,-18.1496,18.8649,10.4606,1.9670,23.2458,-14.9310,-43.6306
7.536000,12.1593,-17.3450,22.7988,8.9407,3.0398,16.9873,-7.4208,-38.3556
7.540000,16.5403,-18.3284,26.1068,9.2089,3.3081,15.3780,-4.2021,-26.3751
7.544000,15.3780,-18.1496,28.7890,11.2653,-0.7153,15.0204,2.5928,-12.9640
7.548000,8.0466,-16.8085,23.5140,7.3314,-7.2420,12.7852,9.1195,-0.7153
7.552000,2.8610,-18.1496,17.5238,-1.6987,-7.6890,4.0233,12.9640,4.0233
7.556000,-0.4470,-12.6958,14.3945,-7.1526,-4.3809,-0.4470,16.0038,10.5500
7.560000,-0.7153,-6.8843,15.3780,-6.8843,-6.1691,-1.7881,20.2060,17.7026
7.564000,1.6093,-1.8775,16.1827,-2.1458,-8.0466,0.5364,22.7988,21.7259
7.568000,-3.1292,-3.9339,14.3051,3.7551,-15.4674,-0.4470,18.6861,21.4577
7.572000,-12.6958,-4.7386,11.6229,2.1458,-21.8153,-0.6258,15.8250,14.7521
7.576000,-11.9805,-6.7055,9.2089,2.0564,-24.7657,-1.5199,11.2653,6.3479
7.580000,-8.4043,-2.0564,10.2818,0.0894,-20.2954,-2.5928,10.6394,2.6822
7.584000,-5.0962,0.8047,11.7123,1.8775,-15.6462,1.1623,8.3148,6.5267
7.588000,-7.7784,-4.0233,10.6394,-1.1623,-16.8979,3.2187,5.2750,2.9504
7.592000,-14.0369,-10.5500,7.7784,-6.4373,-18.7755,1.1623,-1.6987,0.1788
7.596000,-19.6695,-7.7784,3.7551,-11.3547,-13.9475,-0.0894,-6.4373,-8.8513
7.600000,-25.3916,-2.6822,1.6093,-20.0272,8.1360,5.1856,-8.7619,-14.8416
7.604000,-21.1000,-1.9670,7.6890,-16.5403,15.3780,11.4441,-11.4441,-12.6958
7.608000,-23.7823,-4.2915,6.9737,-11.8017,18.7755,14.9310,-19.4013,-18.6861
7.612000,-23.6034,-11.1759,6.4373,-11.3547,14.8416,15.9144,-27.1797,-27.8950
7.616000,-21.0106,-10.2818,8.4043,-6.4373,10.3712,16.8979,-24.5869,-36.2992
7.620000,-7.6890,-7.0632,16.5403,-0.4470,12.3382,14.0369,-23.4246,-33.5276
7.624000,5.6326,-1.6987,24.4975,7.7784,13.8581,13.1428,-22.4411,-24.9445
7.628000,9.2089,-2.8610,25.7492,12.5170,11.3547,11.8911,-17.4344,-20.6530
7.632000,6.7055,-4.0233,24.4975,9.7454,2.5034,10.1030,-16.4509,-17.7026
7.636000,6.4373,-4.2915,21.2789,9.3877,-1.6093,3.4869,-10.7288,-19.7589
7.640000,2.2352,0.1788,22.3517,7.5996,-0.3576,-1.4305,-0.8941,-9.2089
7.644000,-0.3576,5.7220,20.1166,1.2517,3.9339,-5.8115,11.5335,0.3576
7.648000,-2.0564,9.8348,20.2060,0.0894,3.2187,-10.4606,14.8416,10.8182
7.652000,-14.3051,8.6725,13.6793,-3.3081,-2.7716,-10.9076,16.4509,14.7521
7.656000,-21.4577,7.5996,9.0301,-2.4140,-6.8843,-8.3148,19.1331,13.8581
7.660000,-21.7259,16.4509,9.5665,0.2682,-5.8115,-2.1458,19.0437,14.8416
7.664000,-16.3615,19.4013,5.8115,5.9009,-2.1458,1.0729,20.7424,14.4839
7.668000,-10.1030,19.8483,5.7220,11.0865,-4.3809,0.3576,20.0272,15.4674
7.672000,-6.2585,16.9873,4.2021,12.8746,-13.6793,2.8610,15.9144,12.0699
7.676000,-4.4703,7.0632,1.6093,13.6793,-19.1331,5.4538,13.0534,9.9242
7.680000,-6.0797,3.5763,2.8610,14.9310,-18.2390,10.0136,11.3547,4.5598
7.684000,-9.2983,6.3479,3.2187,14.8416,-15.1992,11.8017,11.7123,-0.4470
7.688000,-11.3547,5.0068,-0.0894,5.9903,-14.0369,8.2254,8.0466,-4.5598
7.692000,-17.3450,-4.5598,-3.7551,-1.8775,-11.4441,4.8280,4.2021,-7.5996
7.696000,-22.2623,-7.1526,-2.6822,-3.1292,-10.8182,7.6890,5.0068,-8.2254
7.700000,-28.6996,-8.2254,-0.6258,-8.5831,0.9835,13.4110,8.3148,-13.7687
7.704000,-22.5306,-5.0068,4.6492,-11.3547,8.5831,15.6462,11.9805,-17.8814
7.708000,-12.5170,-5.9903,9.4771,-11.2653,11.9805,13.6793,11.9805,-19.6695
7.712000,-7.9572,-11.8911,13.3216,-6.7055,9.4771,11.2653,10.1924,-17.1661
7.716000,-2.0564,-17.0767,13.1428,-0.6258,1.6093,13.1428,8.6725,-17.8814
7.720000,2.4140,-14.8416,21.1000,6.0797,-0.8941,11.7123,10.6394,-13.8581
7.724000,9.1195,-11.5335,24.6763,10.6394,0.3576,7.3314,13.5899,-11.1759
7.728000,11.6229,-12.9640,27.6268,10.1924,0.0000,4.4703,15.1098,-7.0632
7.732000,9.1195,-14.4839,25.2128,6.7055,0.0894,-2.5034,14.0369,2.1458
7.736000,7.9572,-16.6297,24.1399,10.6394,-2.2352,-6.1691,18.0602,14.4839
7.740000,7.0632,-11.3547,21.8153,8.5831,-6.9737,-6.7949,16.6297,26.8221
7.744000,4.6492,-3.8445,18.1496,8.0466,-4.9174,-5.7220,26.1068,32.7229
7.748000,-0.2682,4.4703,15.8250,1.9670,-3.8445,-11.2653,31.3818,35.5840
7.752000,-3.7551,6.7949,10.9076,-1.1623,-7.8678,-14.3945,29.3255,38.8920
7.756000,-3.2187,6.3479,15.3780,4.8280,-10.8182,-12.6958,24.5869,42.2001
7.760000,-3.3081,6.4373,14.8416,11.8911,-14.0369,-8.0466,23.9611,41.8425
7.764000,-1.5199,10.4606,16.5403,14.4839,-17.6132,-1.1623,22.1729,38.2662
7.768000,-3.3081,11.3547,14.0369,14.5733,-18.7755,-1.7881,17.7026,25.7492
7.772000,-4.6492,7.2420,10.4606,12.0699,-17.5238,-5.0068,9.9242,16.8979
7.776000,-6.7055,0.8047,8.0466,13.4110,-17.9708,-5.2750,3.3975,12.2488
7.780000,-6.7055,-5.0962,7.6890,14.3945,-16.7191,-2.9504,-0.8941,6.9737
7.784000,-9.4771,-6.9737,5.3644,16.2721,-12.0699,3.1292,-4.2915,3.1292
7.788000,-14.3051,-8.1360,-1.8775,6.5267,-7.0632,4.3809,-7.5996,-7.1526
7.792000,-21.9047,-11.1759,-4.8280,-3.4869,-1.1623,4.7386,-9.9242,-18.5966
7.796000,-22.9776,-8.7619,-1.9670,-8.6725,5.7220,9.8348,-11.2653,-23.1564
7.800000,-18.8649,-9.8348,8.4043,-6.4373,13.0534,22.7094,-14.9310,-29.3255
7.804000,-18.2390,-9.2983,15.1098,-3.3975,13.8581,28.8785,-12.2488,-30.1301
7.808000,-15.6462,-8.3148,20.1166,-4.8280,14.4839,27.4479,-12.2488,-38.4450
7.812000,-12.6064,-6.7949,24.7657,-5.5432,13.5899,27.1797,-10.9971,-44.8823
7.816000,-2.5928,-10.3712,29.5937,-2.0564,11.6229,22.8882,-12.5170,-42.8259
7.820000,4.0233,-12.2488,37.9086,12.5170,11.5335,19.4013,-10.7288,-38.4450
7.824000,8.4937,-10.2818,40.9484,17.6132,9.7454,20.8318,-6.2585,-37.2827
7.828000,3.8445,-12.1593,38.3556,18.5966,7.3314,13.1428,-1.5199,-36.0310
7.832000,-1.6987,-11.4441,33.9746,10.5500,4.6492,6.3479,8.0466,-30.9348
7.836000,-6.1691,-12.7852,28.7890,1.6093,3.8445,-0.6258,15.3780,-25.3916
7.840000,-10.0136,-6.7055,29.1467,-0.0000,4.2915,-0.4470,24.4081,-14.1263
7.844000,-12.0699,1.4305,26.1962,3.8445,1.5199,0.1788,30.4878,-4.1127
7.848000,-18.0602,5.9903,19.5801,0.2682,-0.8047,-0.9835,30.3984,-1.8775
7.852000,-25.1234,7.5996,16.2721,-2.6822,-5.2750,-4.7386,29.0573,-5.3644
7.856000,-23.5140,7.5996,13.5899,-2.1458,-9.2983,-6.6161,26.3751,-9.3877
7.860000,-15.6462,6.1691,16.2721,1.6987,-10.0136,-5.7220,25.4810,-6.8843
7.864000,-10.7288,4.7386,14.3945,7.4208,-12.0699,-2.5034,21.1000,-5.9903
7.868000,-11.2653,0.0000,6.7949,11.1759,-19.4907,-3.6657,14.6627,-11.6229
7.872000,-18.5966,-7.0632,-1.4305,8.9407,-25.7492,-5.3644,9.7454,-21.0106
7.876000,-24.2293,-6.5267,-4.4703,7.4208,-21.7259,-6.6161,4.9174,-29.7725
7.880000,-26.6433,-10.9076,-7.2420,6.5267,-13.8581,-3.6657,5.8115,-29.1467
7.884000,-24.1399,-12.7852,-8.6725,2.7716,-9.2089,2.4140,3.3975,-24.7657
7.888000,-25.2128,-17.7920,-10.8182,-2.2352,-5.9903,8.3148,-0.9835,-27.9844
7.892000,-31.3818,-19.4907,-13.8581,-9.3877,-5.6326,7.5996,-6.7949,-31.8289
7.896000,-34.0641,-16.3615,-15.0204,-16.8979,-0.7153,9.5665,-9.6560,-40.2331
7.900000,-17.7920,-14.2157,-7.8678,-17.8814,9.9242,11.1759,-7.5102,-46.6704
7.904000,-9.0301,-12.8746,2.1458,-12.3382,12.0699,10.9971,-6.7055,-44.1670
7.908000,-3.2187,-17.4344,11.2653,-8.6725,6.8843,11.9805,-15.1098,-44.3459
7.912000,-0.9835,-20.3848,15.6462,-5.9009,0.9835,7.8678,-17.9708,-48.1904
7.916000,1.9670,-19.9378,16.4509,-4.4703,-1.0729,5.2750,-18.2390,-44.6141
7.920000,6.7949,-16.7191,20.0272,1.1623,0.2682,5.3644,-12.7852,-37.4615
7.924000,8.3148,-12.3382,25.8386,9.8348,1.2517,0.1788,-6.0797,-25.0340
7.928000,5.9009,-8.7619,23.6928,15.2886,-1.9670,-5.0962,-3.7551,-13.8581
7.932000,-1.9670,-7.1526,16.8085,10.0136,-4.4703,-10.8182,-1.2517,-8.6725
7.936000,-7.4208,-1.6987,8.5831,3.8445,-3.9339,-14.2157,-0.2682,-1.2517
7.940000,-8.8513,6.1691,6.2585,3.8445,-1.3411,-14.3051,6.0797,5.5432
7.944000,-6.2585,8.7619,5.4538,2.8610,1.5199,-10.5500,8.9407,14.9310
7.948000,-3.8445,9.4771,5.1856,-1.6987,-1.0729,-12.7852,6.5267,18.3284
7.952000,-5.0068,5.3644,2.1458,-6.1691,-6.7055,-11.0865,2.8610,11.8017
